ID_CARTERA,ORDEN_ID_LIMPIO,ID_ORDEN,TIPO,CATEGORIA_MOVIMIENTO,MOTIVO,MONTO,SALDO_POSTERIOR,ES_INGRESO,ES_EGRESO,TOTAL DE LA ORDEN,GANANCIA,TRANSPORTADORA,DIA,HORA,DIA_SEMANA,MES,AÑO
111550348,40209100,40209100.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,32128.5,1010354.11,True,False,64900.0,32128.5,VELOCES,2025-05-03,04:31:00,Saturday,5,2025
111550327,40209039,40209039.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,32128.5,978225.61,True,False,64900.0,32128.5,VELOCES,2025-05-03,04:31:00,Saturday,5,2025
111548249,40203039,40203039.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34900.0,946097.11,True,False,64900.0,34900.0,JAMV-DRIVE,2025-05-03,04:31:00,Saturday,5,2025
111542969,39465190,39465190.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,911197.11,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-03,04:30:00,Saturday,5,2025
111530249,40165246,40165246.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,884417.61,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:40:00,Saturday,5,2025
111523682,40146465,40146465.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31329.5,856293.59,True,False,64900.0,31329.5,INTERRAPIDISIMO,2025-05-03,02:39:00,Saturday,5,2025
111512861,40116110,40116110.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,46929.62,824964.09,True,False,103840.0,46929.62,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111512371,40114928,40114928.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,778034.47,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111512266,40114633,40114633.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,749910.4500000001,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111512175,40114412,40114412.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,721786.43,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111512122,40114294,40114294.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,693662.41,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111511994,40114031,40114031.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,46929.62,665538.39,True,False,103840.0,46929.62,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111511925,40113801,40113801.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,28124.02,618608.77,True,False,64900.0,28124.02,DOMINA,2025-05-03,02:37:00,Saturday,5,2025
111495487,40060321,40060321.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,590484.75,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-05-03,02:33:00,Saturday,5,2025
111352675,39949028,39949028.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30030.0,563705.25,True,False,64900.0,30030.0,99MINUTOS,2025-05-02,00:05:00,Friday,5,2025
111308757,0,,SALIDA,RETIRO GENERAL,OTRO,12500.0,533675.25,False,True,,,,2025-05-01,05:00:00,Thursday,5,2025
111248226,39996846,39996846.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,43967.2,546175.25,True,False,103840.0,43967.2,INTERRAPIDISIMO,2025-05-01,02:37:00,Thursday,5,2025
111069666,39951666,39951666.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,54956.95,502208.05,True,False,136290.0,54956.95,INTERRAPIDISIMO,2025-04-30,02:41:00,Wednesday,4,2025
111069311,39950936,39950936.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31329.5,447251.1,True,False,64900.0,31329.5,INTERRAPIDISIMO,2025-04-30,02:41:00,Wednesday,4,2025
111039435,39866596,39866596.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,415921.6,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-04-30,02:34:00,Wednesday,4,2025
111037778,39860846,39860846.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,30030.0,389142.1,True,False,64900.0,30030.0,99MINUTOS,2025-04-30,02:34:00,Wednesday,4,2025
111000152,39663596,39663596.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31329.5,359112.1,True,False,64900.0,31329.5,INTERRAPIDISIMO,2025-04-30,00:10:00,Wednesday,4,2025
110759388,39429351,39429351.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,327782.6,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-04-29,00:07:00,Tuesday,4,2025
110578473,39578284,39578284.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,301003.1,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-04-27,00:08:00,Sunday,4,2025
110530913,39980426,39980426.0,SALIDA,ASOCIADO A ORDEN,NUEVA ORDEN,27450.0,274223.6,False,True,27450.0,0.0,INTERRAPIDISIMO,2025-04-26,13:30:00,Saturday,4,2025
110429819,39526699,39526699.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,48517.2,301673.6,True,False,103840.0,48517.2,INTERRAPIDISIMO,2025-04-26,02:31:00,Saturday,4,2025
110383842,39281655,39281655.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31554.5,253156.4,True,False,69900.0,31554.5,INTERRAPIDISIMO,2025-04-26,00:05:00,Saturday,4,2025
109876544,39400397,39400397.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,26779.5,221601.9,True,False,64900.0,26779.5,INTERRAPIDISIMO,2025-04-23,02:35:00,Wednesday,4,2025
109871477,39375257,39375257.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,31329.5,194822.4,True,False,64900.0,31329.5,INTERRAPIDISIMO,2025-04-23,02:34:00,Wednesday,4,2025
109772177,0,,SALIDA,RETIRO GENERAL,OTRO,14000.0,163492.9,False,True,,,,2025-04-22,15:31:00,Tuesday,4,2025
109772074,0,,SALIDA,RETIRO GENERAL,OTRO,86000.0,177492.90000000002,False,True,,,,2025-04-22,15:26:00,Tuesday,4,2025
109734797,39392761,39392761.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34900.0,263492.9,True,False,64900.0,34900.0,JAMV-DRIVE,2025-04-22,02:39:00,Tuesday,4,2025
109734231,39386091,39386091.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,34900.0,228592.9,True,False,64900.0,34900.0,JAMV-DRIVE,2025-04-22,02:39:00,Tuesday,4,2025
109308576,39269145,39269145.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,39900.0,193692.9,True,False,69900.0,39900.0,JAMV-DRIVE,2025-04-17,02:45:00,Thursday,4,2025
108386147,0,,SALIDA,RETIRO GENERAL,OTRO,180000.0,153792.90000000002,False,True,,,,2025-04-11,18:22:00,Friday,4,2025
108385765,0,,ENTRADA,INGRESO GENERAL,OTRO,180000.0,333792.9,True,False,,,,2025-04-11,18:19:00,Friday,4,2025
108385336,0,,SALIDA,RETIRO GENERAL,OTRO,12500.0,153792.9,False,True,,,,2025-04-11,18:13:00,Friday,4,2025
108279668,38639978,38639978.0,ENTRADA,ASOCIADO A ORDEN,GANANCIA,41792.9,166292.9,True,False,89900.0,41792.9,FUTURA,2025-04-11,02:32:00,Friday,4,2025
106994354,38128117,,ENTRADA,ASOCIADO A ORDEN,GANANCIA,24500.0,124500.0,True,False,,,,2025-04-03,00:19:00,Thursday,4,2025
